"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"3818","XM_022488027.1",13.3901834678114,-2.38670012996486,5.82480620582958,-0.409747559940485,0.681991137895542,0.860289714697267,0,20.8701360275241,0,22.6617867932319,0,0,19.6852748862661,0,50.5292570645098,33.5455633743938,0
"3819","XM_022436690.1",83.220357351924,0.75739264958198,1.85234306596142,0.408883572109182,0.682625105394553,0.86041680154994,74.9318340034585,117.916268555511,47.6258820574355,44.3382785084972,117.96203336317,159.383866078193,38.334482673255,166.161212972654,73.4971011847416,75.2729714742494,0
"3820","XM_022483409.1",255.277526456807,-0.213571464095926,0.522557974373504,-0.408703865541382,0.682756996659903,0.86041680154994,115.279744620705,323.487108426623,278.284565747369,267.01496612895,250.567629488664,226.887621123074,228.970828940253,249.241819458981,297.663259798203,319.091944293014,251.563302999036
"3821","XM_022432662.1",76.0951194519672,1.00094497368695,2.45951635580721,0.406968211991597,0.684031335457123,0.860670896207682,0,111.655227747254,99.9209682381491,94.5883274847941,104.132001865419,94.6927674935145,0,83.0806064863269,47.773115770082,98.1821367055427,103.021162180558
"3822","XM_022432795.1",3638.3668918388,0.0800801807378343,0.196533010807013,0.407464274876802,0.683667027768961,0.860670896207682,3316.21398692229,3418.52828130844,3935.20523509869,3537.20932990011,3478.65968731665,4233.04797260612,3597.22496869031,2972.74976822504,4155.34235823233,3433.10204680381,3944.75217512299
"3823","XM_022450787.1",128.970367242537,-0.661634938637474,1.62163529612162,-0.40800477161534,0.683270171759079,0.860670896207682,0,166.961088220192,127.936192977817,136.956015837358,110.640251982008,150.008344544181,117.075582218319,157.783336688318,163.53105013605,162.000525564145,125.781651499518
"3824","XM_022459032.1",136.811523596372,-0.678498375233254,1.66446457178054,-0.407637619169892,0.683539741388847,0.860670896207682,0,168.004595021569,136.340760399717,150.750146928891,143.181502564951,147.195688083978,177.167473976395,179.426183756185,146.075488604674,184.909690795439,71.8752294282961
"3825","XM_022467249.1",52.5345578663214,-1.9781074686998,4.85992706500374,-0.407024105967375,0.683990283343767,0.860670896207682,0,142.96043178854,85.9133558683151,0,36.6089069058113,0,0,107.516078982305,92.7900902457362,112.091272738828,0
"3826","XM_022489931.1",102.135662928454,0.162055846007611,0.397740190840663,0.407441464904741,0.6836837777569,0.860670896207682,71.089175849435,122.090295761016,109.259376484705,85.7206717830947,127.724408538053,114.381362714938,106.714911225548,108.912391696361,94.6275177753548,103.909428013366,79.0627523711257
"3827","XM_022461523.1",184.520902625013,0.161570771739599,0.39858908582431,0.405356738269587,0.685215306044606,0.861485109244904,163.312971545999,195.13577185735,191.437369054398,195.088425437388,234.297004197192,153.758553157786,224.826560543144,131.951551478284,170.880760254524,203.727933664001,165.313027685081
"3828","XM_022476283.1",126.820751759842,-0.277049520415031,0.683022675472403,-0.405622727273899,0.685019827103801,0.861485109244904,63.4038595413879,157.569527007807,107.391694835394,109.367753654293,160.265659120996,126.569540709153,70.452562750847,182.218809184297,119.432789425205,136.636806915214,161.719266213666
"3829","XM_022488719.1",56.7307060042689,0.948524034152107,2.33878690243443,0.405562402100334,0.685064159046513,0.861485109244904,0,57.3928740756912,72.8395843231367,79.808901315295,85.4207827802264,83.4421416527009,0,60.7396030614323,59.7163947126025,54.0001751880485,70.6773089378245
"3830","XM_022438335.1",90.1282962182257,-0.24531703589098,0.605675021465025,-0.405030795718799,0.685454874401351,0.861561296440759,109.51575738967,37.5662448495433,84.0456742190039,106.411868420393,71.5907512824755,90.94255887991,73.5607640486785,63.5322284895441,138.7257784862,95.7275832879041,119.79204904716
"3831","XM_022432616.1",210.432993401844,0.734593758682692,1.82437319371709,0.402655422263679,0.687201731957638,0.863231757422131,0,326.617628830752,272.681520799435,278.838507064549,254.635285811532,285.953406787346,253.836439322905,133.34786419234,140.563206015818,272.455429357881,95.8336392377281
"3832","XM_022432642.1",636.497437444571,-0.113212089062835,0.281480896346472,-0.402201678807656,0.687535606811761,0.863231757422131,574.477394026515,718.976186148204,564.973698916637,516.294620854501,715.907512824755,692.851041363438,739.751908883893,964.153929055609,475.893730171202,550.638150023585,487.553639621942
"3833","XM_022457576.1",62.6758356053353,-0.996246324452851,2.47969777677934,-0.401761187908467,0.687859788423617,0.863231757422131,0,101.220159733492,38.2874738108796,94.5883274847941,41.4900944932528,45.9400555166556,90.1378376371131,92.8547954847183,104.733369188257,80.1820783095265,0
"3834","XM_022480853.1",53.708877727557,-0.361774518997225,0.898249207393118,-0.40275517753827,0.687128337912736,0.863231757422131,34.5839233862116,49.0448196646815,52.2950861807135,53.2059342101967,78.9125326636377,38.4396382894465,44.550885268918,83.0806064863269,17.4555615313761,61.3638354409642,77.8648318806541
"3835","XM_022481937.1",29.6419711834442,-2.3627397636657,5.87067902488809,-0.402464477047565,0.687342226402525,0.863231757422131,0,60.5233944798198,0,49.2647538983303,0,0,0,69.8156357027957,52.3666845941284,94.0912143428117,0
"3836","XM_022486322.1",79.5657354112514,0.734832739598401,1.82851798647459,0.401873399678813,0.687777200128015,0.863231757422131,94.145124773576,0,99.9209682381491,151.735442006857,87.8613765739472,34.689429675842,37.2984155739778,24.4354724959785,112.083079306731,127.636777717205,105.417003161501
"3837","XM_022442626.1",19.1097933307452,-1.13291056841509,2.82597316839461,-0.400892188604423,0.688499501264792,0.863755407575022,0,0,31.7505880382904,17.7353114033989,24.4059379372075,17.8134909146215,41.4426839710865,43.9838504927613,0,13.9091360332852,19.1667278475456
"3838","XM_022481818.1",177.748939283432,-0.126975267932623,0.316878141628111,-0.400706931946228,0.688635906579339,0.863755407575022,149.863668006917,147.134458994045,213.849548846132,181.294294345855,183.85806579363,166.884283305402,211.357688252541,158.481493045346,172.718187784143,168.546001344515,201.250642399229
"3839","XM_022459020.1",278.937917090791,0.169726907413742,0.42511148526537,0.399252697931207,0.689707017077467,0.864789224927152,257.458096319575,351.66179206378,362.330239966372,309.382654481514,249.754098224091,168.759387612204,211.357688252541,252.73260124412,236.109437555982,347.72840083213,321.042691446389
"3840","XM_022459551.1",20.6241250776285,-1.17648719813019,2.94784950041507,-0.399100156898966,0.689819406672261,0.864789224927152,0,0,28.9490655643236,0,48.8118758744151,21.5636995282261,21.7574090848204,11.1705017124473,39.5046918867986,33.5455633743938,21.5625688284888
"3841","XM_022452754.1",47.7305683351693,-0.632076494288672,1.58476135006109,-0.398846485159615,0.690006322772825,0.864798343615824,0,70.9584624935818,55.0966086546803,53.2059342101967,52.879532197283,23.4388038350283,59.0558246587982,41.8893814216774,62.4725360070303,76.0911559467956,29.94801226179
"3842","XM_022440320.1",37.5397767286399,-0.492660154403788,1.23681150582519,-0.398330830594181,0.690386337220962,0.865049408480404,0,30.2616972399099,35.4859513369128,45.3235735864639,60.2013135784453,45.9400555166556,35.2262813754235,63.5322284895441,30.3175542387059,31.9091944293014,34.7396942236765
"3843","XM_022436772.1",97.2940629179569,-0.977608541825674,2.46173185008712,-0.397122270563741,0.691277297872203,0.865313533072158,0,117.916268555511,45.7582004081243,110.35304873226,131.792064860921,103.130736874125,133.652655806754,213.635845250555,86.3590938920713,127.636777717205,0
"3844","XM_022443026.1",18.5327247123458,-2.31733049563404,5.83385201043281,-0.397221337032531,0.691204249127578,0.865313533072158,0,26.0876700344051,0,0,43.1171570224,0,56.9836904602439,38.3985996365376,0,39.2728546822171,0
"3845","XM_022462788.1",44.3502968692371,0.98611476234917,2.48348082639173,0.397069609666327,0.691316129662551,0.865313533072158,96.0664538505878,65.7409284867008,0,44.3382785084972,47.9983446098415,45.9400555166556,75.6328982472328,54.4561958481806,0,40.9092236273095,16.7708868666024
"3846","XM_022463708.1",57.169767482239,-0.568473801838837,1.43161573119887,-0.397085467454863,0.691304436150863,0.865313533072158,0,69.9149556922056,62.5673352519251,49.2647538983303,64.2689699013132,63.7535464312771,59.0558246587982,55.8525085622366,60.6351084774118,75.2729714742494,68.2814679568813
"3847","XM_022460219.1",49.3726646001748,1.32394604933341,3.34622998151855,0.395653035399734,0.692361006371343,0.866368842295055,80.6958212344937,39.6532584522957,74.7072659724479,68.9706554576624,91.1155016322415,0,71.4886298501242,0,0,61.3638354409642,55.1043425616937
"3848","XM_022461263.1",322.731090133042,0.78482252254941,1.98468834728475,0.39543867107555,0.692519174314784,0.866368842295055,468.804294790868,207.657853473864,377.271693160862,197.059015593321,427.103913901132,399.397217348883,383.34482673255,0,336.249237920193,369.819381590877,383.334556950913
"3849","XM_022471109.1",713.415626589048,-0.145521949106779,0.368234742165231,-0.395187994079824,0.692704152438976,0.866375107778964,616.746633720774,483.143649037182,678.90227952462,1026.6774712412,593.877823138717,768.79276578893,682.76821842365,654.172506535196,944.437750223929,704.456830862269,693.595963983058
"3850","XM_022456070.1",33.0973098337123,-0.908015529449284,2.3036259037758,-0.394167962758617,0.693457036969636,0.867091474278397,0,41.7402720550481,36.4197921615684,16.7500163254323,35.7953756412377,41.2522947496499,55.9476233609667,42.5875377787054,55.1228258885562,38.4546702096709,0
"3851","XM_022444783.1",106.910465089845,0.163667485381746,0.415688097538978,0.393726657921447,0.693782857684681,0.867263065321051,109.51575738967,124.177309363768,86.8471966929707,107.39716349836,143.181502564951,82.5045894992998,81.8493008428958,108.214235339333,117.595361895587,112.909457211374,101.823241690086
"3852","XM_022459549.1",62.2253594534877,-1.53519613010733,3.90144630724065,-0.393494106854215,0.693954575740899,0.867263065321051,0,0,61.6334944272695,73.8971308474954,52.0660009327094,121.881779942147,135.724790005308,126.36630062206,0,112.909457211374,0
"3853","XM_022478105.1",57.3011051250119,-0.548138951472224,1.39439222111488,-0.393102416358837,0.694243839477681,0.867399388332612,0,55.3058604729388,65.3688577258919,65.029475145796,63.4554386367396,56.253129204068,50.7672878645809,45.3801632068172,82.6842388328343,80.1820783095265,65.8856269759381
"3854","XM_022446380.1",168.919130364954,-0.222678559507866,0.568958994186951,-0.391378924989271,0.695517167891209,0.868005527601372,217.110185702328,316.18256081699,119.531625555917,121.191294589892,118.775564627743,115.318914868339,212.393755351818,213.635845250555,101.977227893829,139.909544805398,182.083914551684
"3855","XM_022453651.1",93.8818325530852,0.328411225031196,0.8392767542962,0.391302658330618,0.695573534148547,0.868005527601372,119.122402774729,164.87407461744,56.0304494793359,96.5589176407273,69.1501574887547,92.8176631867123,78.7410995450643,113.101329838529,140.563206015818,46.6365149351328,55.1043425616937
"3856","XM_022471445.1",625.437285805753,-0.722058326538436,1.8421957305833,-0.391955270849427,0.695091263447742,0.868005527601372,0,760.716458203252,597.658127779583,747.838964176653,636.994980161117,646.910985846782,801.915934840523,855.241537359247,595.326519596407,674.18400537806,563.022630521653
"3857","XM_022479294.1",4170.50047835729,-0.103075682755534,0.263505774978804,-0.391170488630942,0.695671220545744,0.868005527601372,3834.97283771546,4301.33503527271,4634.65201276574,3769.73896830023,3264.7009647338,4898.71000152092,4089.35684084696,4792.1452346399,4336.32896989975,3496.10225118987,4457.46214504483
"3858","XM_022483279.1",37.9041725976133,-1.43200518237665,3.66258960795841,-0.390981610187792,0.695810829043144,0.868005527601372,0,0,32.684428862946,35.4706228067978,65.8960324304604,0,0,23.0391597819226,73.4971011847416,78.5457093644341,107.812844142444
"3859","XM_022483915.1",64.6840442803728,0.199869502348598,0.509951182033598,0.391938501939641,0.695103653873158,0.868005527601372,92.2237956965643,62.6104080825722,65.3688577258919,59.1177046779963,70.7772200179019,56.253129204068,64.236160155184,97.741889983914,45.0169744756542,64.6365733311489,33.5417737332049
"3860","XM_022438304.1",3545.12045989832,-0.0790708651914064,0.202556373634344,-0.390364735370636,0.696266860587681,0.868015750626684,3147.13702814526,3508.26986622679,3635.44233038425,3351.97385524239,3170.33133804326,4102.72822328336,3680.11033663248,3202.44320968724,4075.41426069392,3273.5560746573,3848.91853588526
"3861","XM_022461350.1",37.9870053380624,-0.57454517635058,1.47322703047922,-0.389990927714441,0.696543255490162,0.868015750626684,0,56.349367274315,23.34602061639,51.2353440542635,23.592406672634,50.6278162836612,45.5869523681951,25.8317852100344,40.4234056516079,43.363777044948,57.5001835426369
"3862","XM_022470653.1",219.521390101613,0.0818508626573443,0.21000801408521,0.389751138850032,0.696720577569902,0.868015750626684,240.166134626469,241.050071117903,246.533977709078,224.647277776386,174.095690618747,212.824338822057,240.367567032302,210.145063465415,201.19831449323,202.091564718909,221.615290737246
"3863","XM_022471824.1",42.4556251415032,-1.167507477042,2.98998740841572,-0.390472372477521,0.696187280749536,0.868015750626684,0,0,50.4274045314023,67.0000653017292,51.2524696681358,61.8784421244748,80.8132337436186,54.4561958481806,34.9111230627522,66.2729422762413,0
"3864","XM_022477867.1",339.338717928469,-0.155148365940813,0.397805362231391,-0.390010745633358,0.696528601028414,0.868015750626684,361.20986647821,312.008533611485,305.365949662381,357.662113301878,390.495006995321,218.449651742464,334.649673066523,248.543663101953,327.0621002721,450.81964437295,426.45969460789
"3865","XM_022463030.1",141.727685091625,0.387977829707285,1.00056912261903,0.387757148343471,0.69819575979584,0.869403618121359,48.0332269252939,366.270887283047,161.554462665419,96.5589176407273,84.6072515156528,155.633657464588,98.4263744313304,150.801773118039,105.652082953066,182.4551373778,109.010764632916
"3866","XM_022479981.1",54.986724125804,-0.259618396416812,0.669436297720027,-0.387816431975713,0.698151884448354,0.869403618121359,40.3479106172469,75.1324896990866,48.5597228820911,39.4118031186642,56.1336572555774,60.0033378176726,63.2000930559069,79.5898247011871,47.773115770082,69.5456801664261,25.1563302999036
"3867","XM_022460571.1",22.551550852247,-0.478509489947688,1.24394535949595,-0.384670826813151,0.700481311922478,0.87179861313206,0,29.2181904385337,14.9414531944896,16.7500163254323,34.9818443766641,26.2514602952317,15.5410064891574,21.6428470678667,31.2362680035152,33.5455633743938,23.958409809432
"3868","XM_022479856.1",107.104170184514,0.283627496726859,0.736952085852925,0.38486558647649,0.700337003668783,0.87179861313206,105.673099235647,50.0883264660577,98.9871274134935,114.294229044126,134.232658654641,172.509596225809,142.977259700248,43.2856941357333,100.13980036421,97.3639522329965,118.594128556689
"3869","XM_022430961.1",136.382151025451,-0.643936066665645,1.67646522397953,-0.384103444231962,0.70090177880692,0.872046596879971,0,130.438350172025,155.951417717485,168.48545833229,143.995033829525,153.758553157786,162.662534586514,196.880092681884,90.9526627161177,216.81888522474,80.2606728615973
