"","A1.spat","A2.spat","A3.spat","A4.spat","A5.spat","A6.spat","A7.spat","A8.spat","A9.spat","A10.spat","A11.spat"
"XM_022467491.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467492.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467493.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467494.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467495.1",72,132,141,130,209,116,185,328,174,207,132
"XM_022467496.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467497.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467498.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467499.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467500.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467501.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467502.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467503.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467504.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467505.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467506.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467507.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467508.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467509.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467510.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467511.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467512.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467513.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467514.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467515.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467516.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467517.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467518.1",0,0,0,0,0,0,0,165,0,0,0
"XM_022467519.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467520.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467521.1",0,0,0,0,26,0,0,0,0,0,0
"XM_022467522.1",0,235,200,216,229,207,230,480,198,236,162
"XM_022467523.1",0,0,0,0,0,0,0,0,0,77,0
"XM_022467524.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467525.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467526.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467527.1",0,0,0,0,18,0,0,36,0,21,0
"XM_022467529.1",0,40,38,0,53,77,0,136,0,55,0
"XM_022467530.1",89,177,81,149,252,203,196,163,163,135,115
"XM_022467531.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467532.1",54,49,76,66,83,94,82,84,136,94,86
"XM_022467533.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467534.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467535.1",0,167,187,174,216,187,255,399,204,245,163
"XM_022467536.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467537.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467538.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467539.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467540.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467541.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467542.1",0,149,110,125,0,148,0,87,0,137,42
"XM_022467543.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467544.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467545.1",0,37,83,45,43,47,37,0,54,52,109
"XM_022467546.1",0,0,0,0,0,0,0,0,0,48,0
"XM_022467547.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467548.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467549.1",0,0,0,0,0,0,0,52,0,0,0
"XM_022467550.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467551.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467552.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467553.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467554.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467555.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467556.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467557.1",0,0,66,0,0,0,0,159,0,138,0
"XM_022467558.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467559.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467560.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467561.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467562.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467563.1",0,115,89,96,0,101,129,305,124,120,38
"XM_022467564.1",0,0,0,0,122,0,0,0,0,0,46
"XM_022467565.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467566.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467567.1",0,0,0,0,0,0,0,49,0,0,0
"XM_022467568.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467569.1",0,77,138,129,150,71,140,171,200,174,0
"XM_022467570.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467571.1",94,214,206,261,305,186,420,732,275,304,283
"XM_022467572.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467573.1",87,125,142,172,157,155,103,80,130,159,110
"XM_022467574.1",0,0,0,0,22,0,0,0,0,0,0
"XM_022467575.1",0,47,52,43,67,36,59,132,67,87,40
"XM_022467576.1",0,0,0,0,0,0,0,94,0,0,0
"XM_022467577.1",0,0,54,34,63,31,53,111,65,61,0
"XM_022467579.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467580.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467581.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467582.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467583.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467584.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467585.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467586.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467587.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467588.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467589.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467590.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467591.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467592.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467593.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467594.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467595.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467596.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467597.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467598.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467599.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467600.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467601.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467602.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467603.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467604.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467605.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467606.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467607.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467608.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467609.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467610.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467611.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467612.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467613.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467614.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467615.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467616.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467617.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467618.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467619.1",83,178,176,178,256,189,151,225,161,197,113
"XM_022467620.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467621.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467622.1",0,0,16,0,0,0,0,0,41,0,0
"XM_022467623.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467624.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467625.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467626.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467627.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467628.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467629.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467630.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467631.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467632.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467633.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467634.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467635.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467636.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467637.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467638.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467639.1",0,0,0,0,0,0,0,60,37,0,0
"XM_022467640.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467641.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467642.1",0,64,67,58,69,67,57,71,54,100,55
"XM_022467643.1",0,105,29,40,0,0,32,76,45,50,0
"XM_022467644.1",0,0,34,0,72,33,46,51,40,45,40
"XM_022467645.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467646.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467647.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467648.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467649.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467650.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467651.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467652.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467653.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467654.1",509,1200,915,723,778,690,886,1574,727,1102,671
"XM_022467655.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467656.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467657.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467658.1",37,37,117,77,86,111,82,96,127,154,0
"XM_022467659.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467660.1",499,466,640,659,493,699,267,313,521,401,274
"XM_022467661.1",0,0,0,0,24,0,0,67,0,0,0
"XM_022467662.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467663.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467664.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467665.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467666.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467667.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467668.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467669.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467670.1",0,0,0,0,0,0,0,0,71,69,0
"XM_022467671.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467672.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467673.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467674.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467675.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467676.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467677.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467678.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467679.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467680.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467681.1",0,178,189,147,181,202,165,218,162,206,0
"XM_022467682.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467683.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467684.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467685.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467686.1",0,20,49,43,58,41,19,33,55,52,0
"XM_022467687.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467688.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467689.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467690.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467691.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467692.1",0,234,193,79,173,207,190,306,184,226,0
"XM_022467693.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467694.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467695.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467696.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467697.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467698.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467699.1",0,0,31,0,63,0,0,0,0,32,0
"XM_022467700.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467701.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467702.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467703.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467704.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467705.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467706.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467707.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467708.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467709.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467710.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467711.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467712.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467713.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467714.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467715.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467716.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467717.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467718.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467719.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467720.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467721.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467722.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467723.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467724.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467725.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467726.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467727.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467728.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467729.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467730.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467731.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467732.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467733.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467734.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467735.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467736.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467737.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467738.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467739.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467740.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467741.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467742.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467743.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467744.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467745.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467746.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467747.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467748.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467749.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467750.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467751.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467752.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467753.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467754.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467755.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467756.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467757.1",0,0,0,0,0,60,0,127,0,56,0
"XM_022467758.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467759.1",0,218,160,149,141,156,200,305,155,199,128
"XM_022467760.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467761.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467762.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467763.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467764.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467765.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467766.1",333,850,969,911,1287,1186,864,1526,1142,1518,714
"XM_022467767.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467768.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467769.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467770.1",304,768,701,670,862,870,328,531,558,659,313
"XM_022467771.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467772.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467773.1",0,0,0,0,0,0,0,83,0,0,0
"XM_022467774.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467775.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467776.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467777.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467778.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467779.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467780.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467781.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467782.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467783.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467784.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467785.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467786.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467787.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467788.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467789.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467790.1",0,90,69,0,207,74,175,429,0,0,0
"XM_022467791.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467792.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467793.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467794.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467795.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467796.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467797.1",0,0,53,96,140,49,58,88,88,109,0
"XM_022467798.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467799.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467800.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467801.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467802.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467803.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467804.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467805.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467806.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467807.1",0,81,0,0,0,0,0,243,0,67,0
"XM_022467808.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467809.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467810.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467811.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467812.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467813.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467814.1",64,163,141,129,194,117,186,373,185,198,114
"XM_022467815.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467816.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467817.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467818.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467819.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467820.1",0,0,0,0,0,0,0,69,0,0,0
"XM_022467821.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467822.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467823.1",244,407,507,793,484,669,400,300,465,476,308
"XM_022467824.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467825.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467826.1",406,985,796,829,976,976,695,1119,560,659,538
"XM_022467827.1",0,0,0,0,0,0,0,0,0,37,0
"XM_022467828.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467829.1",0,0,0,44,98,54,0,155,42,52,0
"XM_022467830.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467831.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467832.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467833.1",119,293,331,510,382,375,336,389,320,486,294
"XM_022467834.1",36,72,90,118,119,72,95,180,73,104,62
"XM_022467835.1",10,11,31,28,31,23,38,111,12,32,22
"XM_022467836.1",85,333,177,294,440,246,778,2260,284,521,365
"XM_022467837.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467838.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467839.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467840.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467841.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467842.1",324,755,502,652,453,615,745,1102,1122,1129,619
"XM_022467843.1",269,550,549,505,616,508,528,1020,471,651,343
"XM_022467844.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467845.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467846.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467847.1",0,0,0,0,0,0,0,92,0,0,0
"XM_022467848.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467849.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467850.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467851.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467852.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467853.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467854.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467855.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467856.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467857.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467858.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467859.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467860.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467861.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467862.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467863.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467864.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467865.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467866.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467867.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467868.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467869.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467870.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467871.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467872.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467873.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467874.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467875.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467876.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467877.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467878.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467879.1",0,0,0,0,0,0,0,17,0,0,0
"XM_022467880.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467881.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467882.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467883.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467884.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467885.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467886.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467887.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467888.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467889.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467890.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467891.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467892.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467893.1",0,0,0,0,0,0,0,67,0,0,0
"XM_022467894.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467895.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467896.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467897.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467898.1",0,56,31,21,67,0,46,95,21,73,0
"XM_022467899.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467900.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467901.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467902.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467903.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467904.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467905.1",0,0,0,0,0,0,0,72,0,0,0
"XM_022467906.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467907.1",0,0,0,0,78,0,77,125,0,0,0
"XM_022467908.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467910.1",0,205,204,199,228,213,284,555,246,326,190
"XM_022467911.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467912.1",0,0,0,0,0,0,0,27,0,0,0
"XM_022467913.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467914.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467915.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467916.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467917.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467918.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467919.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467920.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467921.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467922.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467923.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467924.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467925.1",0,0,0,0,0,0,0,0,0,0,0
"XM_022467926.1",0,0,0,0,0,0,0,0,0,28,0
"XM_022467927.1",0,0,0,0,0,0,0,0,0,0,0
